trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
718090,45,2,"KSU-KENNESAW CAMPUS",,0,1470709,shp-45-01,0,0
719010,50,4,"CUMBERLAND TRANSFER CENTER",,0,1310901,shp-50-01,0,0
720090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1468409,shp-20-03,0,0
723020,30,1,"MARIETTA TRANSFER CENTER",,1,1452602,shp-30-52,0,0
731020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1453802,shp-15-01,0,0
733090,30,2,"MARTA HOLMES STATION",,0,1466909,shp-30-01,0,0
600090,30,2,"MARIETTA TRANSFER CENTER",,1,1468609,shp-30-52,0,0
607010,RAPID,4,"KSU-KENNESAW CAMPUS with limited stops",,1,1310501,shp-Rapid-52,0,0
6090,30,2,"MARIETTA TRANSFER CENTER",,1,1467309,shp-30-52,0,0
61090,50,2,"MARIETTA TRANSFER CENTER",,1,1467809,shp-50-51,0,0
612070,50,3,"CUMBERLAND TRANSFER CENTER",,0,1322607,shp-50-01,0,0
619090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1473409,shp-25-01,0,0
62020,50,1,"MARIETTA TRANSFER CENTER",,1,1454402,shp-50-51,0,0
626070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1323007,shp-Rapid-52,0,0
628010,30,4,"MARTA HOLMES STATION",,0,1311601,shp-30-01,0,0
630070,30,3,"MARTA HOLMES STATION",,0,1324007,shp-30-01,0,0
63090,30,2,"MARTA HOLMES STATION",,0,1468009,shp-30-01,0,0
635070,30,3,"MARIETTA TRANSFER CENTER",,1,1321707,shp-30-52,0,0
645020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1461102,shp-Rapid-52,0,0
647020,20,1,"MARIETTA TRANSFER CENTER",,1,1453302,shp-20-54,0,0
647090,20,2,"MARIETTA TRANSFER CENTER",,1,1467209,shp-20-54,0,0
649070,45,3,"MARIETTA TRANSFER CENTER",,1,1324507,shp-45-51,0,0
650090,10,2,"MARTA ARTS CENTER STATION",,0,1467109,shp-10-03,0,0
65020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458202,shp-Rapid-52,0,0
654070,10,3,"MARIETTA TRANSFER CENTER",,1,1322107,shp-10-52,0,0
656070,30,3,"MARTA HOLMES STATION",,0,1323807,shp-30-01,0,0
66020,10,1,"MARIETTA TRANSFER CENTER",,1,1452802,shp-10-52,0,0
661020,20,1,"MARIETTA TRANSFER CENTER",,1,1454502,shp-20-54,0,0
665010,25,4,"MARTA HOLMES STATION",,0,1310201,shp-25-51,0,0
668020,10,1,"MARTA ARTS CENTER STATION",,0,1453202,shp-10-03,0,0
670090,40,2,"MARIETTA TRANSFER CENTER",,1,1470809,shp-40-51,0,0
671010,30,4,"MARIETTA TRANSFER CENTER",,1,1311601,shp-30-52,0,0
675090,15,2,"MARIETTA TRANSFER CENTER",,1,1468109,shp-15-51,0,0
676010,10,4,"MARTA ARTS CENTER STATION",,0,1311301,shp-10-03,0,0
677020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1461302,shp-Rapid-52,0,0
680070,30,3,"MARTA HOLMES STATION",,0,1324007,shp-30-01,0,0
68020,10,1,"MARIETTA TRANSFER CENTER",,1,1453702,shp-10-52,0,0
685090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1473609,shp-25-01,0,0
686020,30,1,"MARIETTA TRANSFER CENTER",,1,1453002,shp-30-52,0,0
69090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1467809,shp-50-01,0,0
695090,BLUE,2,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1471909,shp-Blue-01,0,0
696090,40,2,"MARIETTA TRANSFER CENTER",,1,1470809,shp-40-51,0,0
698070,10,3,"MARTA ARTS CENTER STATION",,0,1322107,shp-10-03,0,0
701020,30,1,"MARIETTA TRANSFER CENTER",,1,1452702,shp-30-52,0,0
702020,10,1,"MARTA ARTS CENTER STATION",,0,1453202,shp-10-03,0,0
713020,20,1,"MARIETTA TRANSFER CENTER",,1,1453302,shp-20-54,0,0
714020,30,1,"MARTA HOLMES STATION",,0,1452602,shp-30-01,0,0
716020,10,1,"MARTA ARTS CENTER STATION",,0,1452902,shp-10-03,0,0
718020,45,1,"KSU-KENNESAW CAMPUS",,0,1457602,shp-45-01,0,0
720020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1454502,shp-20-03,0,0
722010,30,4,"MARIETTA TRANSFER CENTER",,1,1310801,shp-30-52,0,0
723090,30,2,"MARIETTA TRANSFER CENTER",,1,1466509,shp-30-52,0,0
724090,10,2,"MARIETTA TRANSFER CENTER",,1,1467109,shp-10-52,0,0
726070,20,3,"CUMBERLAND TRANSFER CENTER",,0,1323607,shp-20-03,0,0
727070,40,3,"KSU-KENNESAW CAMPUS",,0,1322007,shp-40-01,0,0
73010,20,4,"CUMBERLAND TRANSFER CENTER",,0,1311201,shp-20-03,0,0
745020,30,1,"MARTA HOLMES STATION",,0,1455202,shp-30-01,0,0
746020,20,1,"MARIETTA TRANSFER CENTER",,1,1453602,shp-20-54,0,0
747020,30,1,"MARIETTA TRANSFER CENTER",,1,1454802,shp-30-52,0,0
747090,30,2,"MARIETTA TRANSFER CENTER",,1,1468709,shp-30-52,0,0
749020,10,1,"MARIETTA TRANSFER CENTER",,1,1454302,shp-10-52,0,0
749090,10,2,"MARIETTA TRANSFER CENTER",,1,1468209,shp-10-52,0,0
756090,50,2,"MARIETTA TRANSFER CENTER",,1,1468309,shp-50-51,0,0
759090,30,2,"MARTA HOLMES STATION",,0,1468609,shp-30-01,0,0
762020,BLUE,1,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1458702,shp-Blue-01,0,0
763020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1454602,shp-50-01,0,0
764090,30,2,"MARTA HOLMES STATION",,0,1469409,shp-30-01,0,0
765090,30,2,"MARTA HOLMES STATION",,0,1469109,shp-30-01,0,0
768020,30,1,"MARIETTA TRANSFER CENTER",,1,1453002,shp-30-52,0,0
770020,30,1,"MARIETTA TRANSFER CENTER",,1,1452702,shp-30-52,0,0
77010,45,4,"MARIETTA TRANSFER CENTER",,1,1312201,shp-45-51,0,0
772020,15,1,"MARIETTA TRANSFER CENTER",,1,1454202,shp-15-51,0,0
772090,15,2,"MARIETTA TRANSFER CENTER",,1,1468109,shp-15-51,0,0
775070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1322207,shp-Rapid-52,0,0
778070,25,3,"MARTA HOLMES STATION",,0,1324807,shp-25-51,0,0
78010,15,4,"MARIETTA TRANSFER CENTER",,1,1311101,shp-15-51,0,0
800070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1322907,shp-Rapid-52,0,0
734070,20,3,"CUMBERLAND TRANSFER CENTER",,0,1322707,shp-20-03,0,0
737070,RAPID,3,"KSU-KENNESAW CAMPUS with limited stops",,1,1323007,shp-Rapid-52,0,0
738020,101,1,"MARTA CIVIC CENTER/FIVE POINTS",,0,1466202,shp-101-02,0,0
742090,40,2,"MARIETTA TRANSFER CENTER",,1,1470809,shp-40-51,0,0
75010,25,4,"MARTA HOLMES STATION",,0,1311501,shp-25-51,0,0
751090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471309,shp-Rapid-01,0,0
752070,10,3,"MARIETTA TRANSFER CENTER",,1,1324207,shp-10-52,0,0
753020,10,1,"MARIETTA TRANSFER CENTER",,1,1453202,shp-10-52,0,0
754070,30,3,"MARIETTA TRANSFER CENTER",,1,1321707,shp-30-52,0,0
756020,50,1,"MARIETTA TRANSFER CENTER",,1,1454402,shp-50-51,0,0
76010,15,4,"CUMBERLAND TRANSFER CENTER",,0,1311101,shp-15-01,0,0
762090,BLUE,2,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1471809,shp-Blue-01,0,0
767090,50,2,"MARIETTA TRANSFER CENTER",,1,1467809,shp-50-51,0,0
768090,30,2,"MARIETTA TRANSFER CENTER",,1,1466909,shp-30-52,0,0
769020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1454502,shp-20-03,0,0
769090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1468409,shp-20-03,0,0
770090,30,2,"MARIETTA TRANSFER CENTER",,1,1466609,shp-30-52,0,0
773090,30,2,"MARTA HOLMES STATION",,0,1469309,shp-30-01,0,0
774070,45,3,"KSU-KENNESAW CAMPUS",,0,1324507,shp-45-01,0,0
779090,30,2,"MARTA HOLMES STATION",,0,1469409,shp-30-01,0,0
780070,RAPID,3,"MARTA ARTS CENTER STATION with limited stops",,0,1322907,shp-Rapid-01,0,0
781070,45,3,"KSU-KENNESAW CAMPUS",,0,1324107,shp-45-01,0,0
784020,15,1,"CUMBERLAND TRANSFER CENTER",,0,1453102,shp-15-01,0,0
784090,15,2,"CUMBERLAND TRANSFER CENTER",,0,1467009,shp-15-01,0,0
785090,10,2,"MARIETTA TRANSFER CENTER",,1,1468209,shp-10-52,0,0
788070,30,3,"MARTA HOLMES STATION",,0,1323207,shp-30-01,0,0
789070,20,3,"MARIETTA TRANSFER CENTER",,1,1323607,shp-20-54,0,0
79020,45,1,"KSU-KENNESAW CAMPUS",,0,1457602,shp-45-01,0,0
79090,45,2,"KSU-KENNESAW CAMPUS",,0,1470709,shp-45-01,0,0
791020,100,1,"MARTA CIVIC CENTER/FIVE POINTS",,0,1456002,shp-100-01,0,0
794010,40,4,"KSU-KENNESAW CAMPUS",,0,1311001,shp-40-01,0,0
795070,30,3,"MARTA HOLMES STATION",,0,1321907,shp-30-01,0,0
796010,10,4,"MARTA ARTS CENTER STATION",,0,1312101,shp-10-03,0,0
80070,RAPID,3,"MARTA ARTS CENTER STATION with limited stops",,0,1321807,shp-Rapid-01,0,0
802010,RAPID,4,"MARTA ARTS CENTER STATION with limited stops",,0,1310501,shp-Rapid-01,0,0
804020,30,1,"MARTA HOLMES STATION",,0,1455502,shp-30-01,0,0
8070,20,3,"MARIETTA TRANSFER CENTER",,1,1322707,shp-20-54,0,0
807090,30,2,"MARTA HOLMES STATION",,0,1467309,shp-30-01,0,0
81020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1453902,shp-50-01,0,0
814070,BLUE,3,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1324607,shp-Blue-01,0,0
815090,50,2,"MARIETTA TRANSFER CENTER",,1,1467809,shp-50-51,0,0
820020,50,1,"MARIETTA TRANSFER CENTER",,1,1454402,shp-50-51,0,0
824070,40,3,"KSU-KENNESAW CAMPUS",,0,1322007,shp-40-01,0,0
825020,25,1,"MARTA HOLMES STATION",,0,1460902,shp-25-51,0,0
826070,30,3,"MARIETTA TRANSFER CENTER",,1,1321907,shp-30-52,0,0
827090,20,2,"CUMBERLAND TRANSFER CENTER",,0,1468809,shp-20-03,0,0
828090,15,2,"MARIETTA TRANSFER CENTER",,1,1467009,shp-15-51,0,0
829020,15,1,"MARIETTA TRANSFER CENTER",,1,1455102,shp-15-51,0,0
830070,30,3,"MARTA HOLMES STATION",,0,1322407,shp-30-01,0,0
83090,30,2,"MARIETTA TRANSFER CENTER",,1,1469309,shp-30-52,0,0
831020,20,1,"MARIETTA TRANSFER CENTER",,1,1454502,shp-20-54,0,0
844090,30,2,"MARIETTA TRANSFER CENTER",,1,1469409,shp-30-52,0,0
847020,25,1,"MARTA HOLMES STATION",,0,1460202,shp-25-51,0,0
847090,25,2,"MARTA HOLMES STATION",,0,1473309,shp-25-51,0,0
85070,45,3,"KSU-KENNESAW CAMPUS",,0,1324507,shp-45-01,0,0
851070,25,3,"MARTA HOLMES STATION",,0,1324807,shp-25-51,0,0
852090,BLUE,2,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1471809,shp-Blue-01,0,0
859020,45,1,"KSU-KENNESAW CAMPUS",,0,1457802,shp-45-01,0,0
870070,50,3,"CUMBERLAND TRANSFER CENTER",,0,1323507,shp-50-01,0,0
872010,10,4,"MARIETTA TRANSFER CENTER",,1,1312101,shp-10-52,0,0
874020,30,1,"MARIETTA TRANSFER CENTER",,1,1455502,shp-30-52,0,0
875070,30,3,"MARIETTA TRANSFER CENTER",,1,1324007,shp-30-52,0,0
877090,30,2,"MARIETTA TRANSFER CENTER",,1,1467309,shp-30-52,0,0
882070,10,3,"MARTA ARTS CENTER STATION",,0,1323707,shp-10-03,0,0
883020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458002,shp-Rapid-01,0,0
885090,20,2,"MARIETTA TRANSFER CENTER",,1,1468809,shp-20-54,0,0
886010,15,4,"MARIETTA TRANSFER CENTER",,1,1312001,shp-15-51,0,0
89090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1474209,shp-Rapid-01,0,0
891010,50,4,"CUMBERLAND TRANSFER CENTER",,0,1310901,shp-50-01,0,0
893070,50,3,"CUMBERLAND TRANSFER CENTER",,0,1322607,shp-50-01,0,0
803020,30,1,"MARIETTA TRANSFER CENTER",,1,1455402,shp-30-52,0,0
803090,30,2,"MARIETTA TRANSFER CENTER",,1,1469309,shp-30-52,0,0
805090,45,2,"MARIETTA TRANSFER CENTER",,1,1470909,shp-45-51,0,0
806090,45,2,"MARIETTA TRANSFER CENTER",,1,1470909,shp-45-51,0,0
809020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1454502,shp-20-03,0,0
810020,50,1,"MARIETTA TRANSFER CENTER",,1,1454402,shp-50-51,0,0
810090,50,2,"MARIETTA TRANSFER CENTER",,1,1468309,shp-50-51,0,0
811020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1457502,shp-Rapid-02,0,0
812070,30,3,"MARIETTA TRANSFER CENTER",,1,1323807,shp-30-52,0,0
818090,30,2,"MARTA HOLMES STATION",,0,1470109,shp-30-01,0,0
819010,RAPID,4,"MARTA ARTS CENTER STATION with limited stops",,0,1310501,shp-Rapid-01,0,0
821070,45,3,"KSU-KENNESAW CAMPUS",,0,1324507,shp-45-01,0,0
825090,25,2,"MARTA HOLMES STATION",,0,1474009,shp-25-51,0,0
83020,30,1,"MARIETTA TRANSFER CENTER",,1,1455402,shp-30-52,0,0
831090,20,2,"MARIETTA TRANSFER CENTER",,1,1468409,shp-20-54,0,0
832090,30,2,"MARTA HOLMES STATION",,0,1467309,shp-30-01,0,0
837020,40,1,"KSU-KENNESAW CAMPUS",,0,1457702,shp-40-01,0,0
838020,10,1,"MARTA ARTS CENTER STATION",,0,1453702,shp-10-03,0,0
839090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1468309,shp-50-01,0,0
840090,30,2,"MARTA HOLMES STATION",,0,1468709,shp-30-01,0,0
84020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1458402,shp-Rapid-01,0,0
841020,30,1,"MARIETTA TRANSFER CENTER",,1,1454002,shp-30-52,0,0
844020,30,1,"MARIETTA TRANSFER CENTER",,1,1455502,shp-30-52,0,0
849010,50,4,"MARIETTA TRANSFER CENTER",,1,1310901,shp-50-51,0,0
850010,BLUE,4,"BATTERY/CUMBERLAND TRANSFER CENT/WILDWOOD",,1,1312501,shp-Blue-01,0,0
853070,25,3,"CUMBERLAND TRANSFER CENTER",,1,1325107,shp-25-01,0,0
855070,RAPID,3,"MARIETTA TRANSFER CENTER with limited stops",,1,1322907,shp-Rapid-51,0,0
859090,45,2,"KSU-KENNESAW CAMPUS",,0,1470909,shp-45-01,0,0
861020,RAPID,1,"KSU-KENNESAW CAMPUS with limited stops",,1,1458002,shp-Rapid-52,0,0
866020,10,1,"MARIETTA TRANSFER CENTER",,1,1452802,shp-10-52,0,0
867010,RAPID,4,"KSU-KENNESAW CAMPUS with limited stops",,1,1310501,shp-Rapid-52,0,0
868070,40,3,"MARIETTA TRANSFER CENTER",,1,1322007,shp-40-51,0,0
87070,RAPID,3,"MARTA ARTS CENTER STATION with limited stops",,0,1323007,shp-Rapid-01,0,0
874090,30,2,"MARIETTA TRANSFER CENTER",,1,1469409,shp-30-52,0,0
90020,20,1,"MARIETTA TRANSFER CENTER",,1,1453302,shp-20-54,0,0
903070,45,3,"KSU-KENNESAW CAMPUS",,0,1324107,shp-45-01,0,0
908090,RAPID,2,"MARTA ARTS CENTER STATION with limited stops",,0,1471109,shp-Rapid-01,0,0
912020,50,1,"MARIETTA TRANSFER CENTER",,1,1454602,shp-50-51,0,0
912090,50,2,"MARIETTA TRANSFER CENTER",,1,1468509,shp-50-51,0,0
917020,50,1,"MARIETTA TRANSFER CENTER",,1,1453902,shp-50-51,0,0
922020,10,1,"MARTA ARTS CENTER STATION",,0,1453202,shp-10-03,0,0
923020,50,1,"MARIETTA TRANSFER CENTER",,1,1455002,shp-50-51,0,0
928020,25,1,"MARTA HOLMES STATION",,0,1460902,shp-25-51,0,0
930020,100,1,"MARTA CIVIC CENTER/FIVE POINTS",,0,1455802,shp-100-03,0,0
93090,10,2,"MARIETTA TRANSFER CENTER",,1,1468209,shp-10-52,0,0
937010,20,4,"CUMBERLAND TRANSFER CENTER",,0,1311901,shp-20-03,0,0
941020,20,1,"CUMBERLAND TRANSFER CENTER",,0,1453302,shp-20-03,0,0
945070,RAPID,3,"MARTA ARTS CENTER STATION with limited stops",,0,1322907,shp-Rapid-01,0,0
946070,40,3,"KSU-KENNESAW CAMPUS",,0,1322007,shp-40-01,0,0
949090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1473709,shp-25-01,0,0
950070,30,3,"MARTA HOLMES STATION",,0,1322407,shp-30-01,0,0
951070,30,3,"MARIETTA TRANSFER CENTER",,1,1321907,shp-30-52,0,0
955010,25,4,"CUMBERLAND TRANSFER CENTER",,1,1310101,shp-25-01,0,0
957090,25,2,"CUMBERLAND TRANSFER CENTER",,1,1473709,shp-25-01,0,0
961020,30,1,"MARIETTA TRANSFER CENTER",,1,1455202,shp-30-52,0,0
964070,45,3,"KSU-KENNESAW CAMPUS",,0,1324507,shp-45-01,0,0
966020,30,1,"MARTA HOLMES STATION",,0,1453002,shp-30-01,0,0
966090,30,2,"MARTA HOLMES STATION",,0,1466909,shp-30-01,0,0
970070,30,3,"MARIETTA TRANSFER CENTER",,1,1321707,shp-30-52,0,0
971020,RAPID,1,"MARTA ARTS CENTER STATION with limited stops",,0,1461102,shp-Rapid-01,0,0
975010,50,4,"CUMBERLAND TRANSFER CENTER",,0,1310901,shp-50-01,0,0
976010,10,4,"MARTA ARTS CENTER STATION",,0,1311301,shp-10-03,0,0
977070,10,3,"MARIETTA TRANSFER CENTER",,1,1323707,shp-10-52,0,0
982070,40,3,"KSU-KENNESAW CAMPUS",,0,1322007,shp-40-01,0,0
985070,45,3,"KSU-KENNESAW CAMPUS",,0,1324107,shp-45-01,0,0
99090,20,2,"MARIETTA TRANSFER CENTER",,1,1467209,shp-20-54,0,0
995020,50,1,"CUMBERLAND TRANSFER CENTER",,0,1453902,shp-50-01,0,0
995090,50,2,"CUMBERLAND TRANSFER CENTER",,0,1467809,shp-50-01,0,0
